Fecha sistema,Metodología,Cobertura geográfica,Fecha (Mes año),Tasa de ocupación (%),Tasa de desempleo (%)
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2005-11-30 00:00:00,59.7709,12.0741
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2005-12-31 00:00:00,60.653,11.9345
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-01-31 00:00:00,56.5248,15.8034
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-02-28 00:00:00,58.825,14.0221
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-03-31 00:00:00,59.308,12.2545
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-04-30 00:00:00,57.7892,12.6726
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-05-31 00:00:00,58.305,13.123
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-06-30 00:00:00,59.4285,12.4409
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-07-31 00:00:00,58.5859,12.9067
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-08-31 00:00:00,56.704166834,12.748789771
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-09-30 00:00:00,56.900330752,12.609323024
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-10-31 00:00:00,57.042701842,12.292611881
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-11-30 00:00:00,57.927127757,11.17991277
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2006-12-31 00:00:00,56.414118087,12.74042902
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-01-31 00:00:00,55.162016619,14.418047397
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-02-28 00:00:00,58.097791098,12.836924917
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-03-31 00:00:00,57.547746976,12.608509241
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-04-30 00:00:00,57.514341361,11.606801318
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-05-31 00:00:00,59.07719467,11.440624833
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-06-30 00:00:00,58.456512738,11.619609586
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-07-31 00:00:00,58.281058247,11.363070974
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-08-31 00:00:00,58.465473205,11.438485903
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-09-30 00:00:00,59.856035356,10.46828995
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-10-31 00:00:00,60.526384503,10.275408492
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-11-30 00:00:00,60.942368443,8.933828319
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2007-12-31 00:00:00,58.668728203,10.138057409
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-01-31 00:00:00,58.339353675,12.349240612
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-02-29 00:00:00,58.863708275,12.67904298
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-03-31 00:00:00,58.983401397,12.125739105
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-04-30 00:00:00,59.975855511,11.354771572
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-05-31 00:00:00,59.072254078,11.687970995
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-06-30 00:00:00,57.712764703,11.865313877
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-07-31 00:00:00,60.000356765,11.889062114
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-08-31 00:00:00,59.517051887,11.409294064
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-09-30 00:00:00,59.127430374,11.259837809
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-10-31 00:00:00,59.902389669,10.911574538
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-11-30 00:00:00,59.14730601,10.366967034
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2008-12-31 00:00:00,58.558025642,10.823905816
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-01-31 00:00:00,56.563580972,15.028039208
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-02-28 00:00:00,59.225627959,13.695398855
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-03-31 00:00:00,59.082562005,13.512634783
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-04-30 00:00:00,60.193361022,12.956135686
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-05-31 00:00:00,59.844610377,12.531553791
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-06-30 00:00:00,60.141273337,13.198789821
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-07-31 00:00:00,60.943518015,12.963663145
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-08-31 00:00:00,59.185975431,13.243430052
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-09-30 00:00:00,59.61430284,13.047137012
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-10-31 00:00:00,61.255915383,12.552224743
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-11-30 00:00:00,61.224865764,12.260918875
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2009-12-31 00:00:00,61.121701295,12.360492808
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-01-31 00:00:00,58.5567,15.501
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-02-28 00:00:00,59.8148,13.6275
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-03-31 00:00:00,60.1889,12.5766
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-04-30 00:00:00,60.5986,12.5512
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-05-31 00:00:00,59.9779,12.9341
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-06-30 00:00:00,60.5982,13.0237
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-07-31 00:00:00,60.8816,13.4763
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-08-31 00:00:00,60.6925,12.3487
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-09-30 00:00:00,62.0238,11.6315
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-10-31 00:00:00,62.069,11.3543
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-11-30 00:00:00,62.9667,10.7472
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2010-12-31 00:00:00,61.8995,11.4969
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-01-31 00:00:00,59.1263,14.8328
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-02-28 00:00:00,60.3716,13.337
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-03-31 00:00:00,60.9785,12.3594
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-04-30 00:00:00,61.24,11.8592
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-05-31 00:00:00,61.935,11.189
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-06-30 00:00:00,61.8333,11.9809
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-07-31 00:00:00,62.2426,11.4258
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-08-31 00:00:00,61.7933,10.5247
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-09-30 00:00:00,63.4278,10.3807
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-10-31 00:00:00,64.6097,10.4482
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-11-30 00:00:00,63.5484,10.416
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2011-12-31 00:00:00,63.1141,10.5928
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-01-31 00:00:00,60.3673,13.4948
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-02-29 00:00:00,60.511,12.6548
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-03-31 00:00:00,62.8481,11.2998
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-04-30 00:00:00,61.8113,11.5198
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-05-31 00:00:00,62.6885,12.0481
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-06-30 00:00:00,62.9699,11.5976
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-07-31 00:00:00,62.924,11.7304
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-08-31 00:00:00,63.2265,10.7337
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-09-30 00:00:00,62.9534,10.8704
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-10-31 00:00:00,63.4682,10.4486
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-11-30 00:00:00,63.8741,10.0867
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2012-12-31 00:00:00,62.8226,10.5729
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-01-31 00:00:00,60.5354,13.4079
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-02-28 00:00:00,60.9812,12.4313
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-03-31 00:00:00,61.3496,11.8875
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-04-30 00:00:00,61.4031,11.056
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-05-31 00:00:00,62.843,10.8095
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-06-30 00:00:00,62.0459,11.3588
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-07-31 00:00:00,63.1841,10.2631
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-08-31 00:00:00,63.0855,10.567
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-09-30 00:00:00,62.7261,10.0783
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-10-31 00:00:00,63.0397,8.9246
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-11-30 00:00:00,63.4513,9.5061
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2013-12-31 00:00:00,62.9819,9.9189
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-01-31 00:00:00,60.3671,12.6404
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-02-28 00:00:00,61.5799,11.4972
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-03-31 00:00:00,61.6715,10.8643
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-04-30 00:00:00,62.8127,9.5436
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-05-31 00:00:00,62.7047,10.339
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-06-30 00:00:00,62.492,10.9104
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-07-31 00:00:00,62.7124,10.2475
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-08-31 00:00:00,63.0575,9.7299
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-09-30 00:00:00,64.403,9.6332
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-10-31 00:00:00,64.3149,8.9754
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-11-30 00:00:00,63.9262,8.9638
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2014-12-31 00:00:00,63.1685,9.6611
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-01-31 00:00:00,61.044,12.1707
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-02-28 00:00:00,62.3445,10.3
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-03-31 00:00:00,62.2914,10.4332
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-04-30 00:00:00,62.3885,10.7684
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-05-31 00:00:00,62.7339,9.8816
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-06-30 00:00:00,62.3815,9.9796
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-07-31 00:00:00,62.9624,9.3622
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-08-31 00:00:00,62.781,10.1927
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-09-30 00:00:00,62.5514,9.9464
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-10-31 00:00:00,63.6517,9.1516
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-11-30 00:00:00,64.0823,8.4513
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2015-12-31 00:00:00,62.0972,10.128
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-01-31 00:00:00,59.4121,14.4577
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-02-29 00:00:00,62.3712,10.6818
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-03-31 00:00:00,61.2354,10.4975
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-04-30 00:00:00,62.2258,9.3928
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-05-31 00:00:00,61.1486,9.4105
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-06-30 00:00:00,61.7751,10.5653
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-07-31 00:00:00,61.1885,10.7714
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-08-31 00:00:00,61.4044,10.0949
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-09-30 00:00:00,62.3133,9.4703
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-10-31 00:00:00,62.562,9.3466
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-11-30 00:00:00,62.5024,8.8846
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2016-12-31 00:00:00,61.8614,10.1517
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-01-31 00:00:00,59.0241,13.7155
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-02-28 00:00:00,60.1479,11.4087
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-03-31 00:00:00,60.3305,11.0298
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-04-30 00:00:00,60.6142,11.0747
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-05-31 00:00:00,60.6553,10.6375
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-06-30 00:00:00,61.1027,11.2409
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-07-31 00:00:00,59.8547,11.7674
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-08-31 00:00:00,60.9402,10.3695
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-09-30 00:00:00,60.8142,10.9052
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-10-31 00:00:00,60.8924,9.7328
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-11-30 00:00:00,60.6566,9.9617
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2017-12-31 00:00:00,60.6509,10.0804
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-01-31 00:00:00,57.0455,13.9287
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-02-28 00:00:00,58.4531,12.2467
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-03-31 00:00:00,60.2371,11.0233
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-04-30 00:00:00,59.3414,11.0226
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-05-31 00:00:00,60.9284,10.484
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-06-30 00:00:00,59.4809,11.4099
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-07-31 00:00:00,60.7884,10.3826
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-08-31 00:00:00,59.3948,10.4404
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-09-30 00:00:00,60.6386,10.7836
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-10-31 00:00:00,59.7565,10.5788
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-11-30 00:00:00,59.4628,10.1508
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2018-12-31 00:00:00,59.7131,11.094
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-01-31 00:00:00,56.7502,13.975
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-02-28 00:00:00,57.6722,12.8654
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-03-31 00:00:00,58.7926,12.3335
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-04-30 00:00:00,58.3477,11.4271
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-05-31 00:00:00,58.8533,11.7058
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-06-30 00:00:00,59.4581,10.9956
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-07-31 00:00:00,59.6517,10.8079
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-08-31 00:00:00,57.8969,11.7741
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-09-30 00:00:00,59.2158,10.5372
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-10-31 00:00:00,59.3758,10.5011
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-11-30 00:00:00,59.6502,10.5873
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2019-12-31 00:00:00,59.4199,10.9814
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-01-31 00:00:00,57.241,13.447
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-02-29 00:00:00,58.083,12.0407
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-03-31 00:00:00,52.6258,14.021
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-04-30 00:00:00,41.658,24.3791
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-05-31 00:00:00,45.2756,25.2178
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-06-30 00:00:00,45.4474,25.7887
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-07-31 00:00:00,45.7637,25.6464
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-08-31 00:00:00,49.7068,20.1895
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-09-30 00:00:00,51.8774,18.826
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-10-31 00:00:00,53.947,17.3062
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-11-30 00:00:00,54.3881,15.8742
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2020-12-31 00:00:00,53.8985,15.9247
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-01-31 00:00:00,50.995396458,19.42158973
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-02-28 00:00:00,52.990217069,18.069294655
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-03-31 00:00:00,53.646192674,16.638303737
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-04-30 00:00:00,52.402687836,17.408153604
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-05-31 00:00:00,53.153407276,16.542489029
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-06-30 00:00:00,53.810672597,16.215078084
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-07-31 00:00:00,53.823587211,14.676460337
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-08-31 00:00:00,54.870287488,13.355282673
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-09-30 00:00:00,54.71156975,13.280065422
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-10-31 00:00:00,54.427681923,12.934581641
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-11-30 00:00:00,55.640483909,12.182738401
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2021-12-31 00:00:00,55.414927565,11.413275451
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-01-31 00:00:00,54.90043741,14.830635935
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-02-28 00:00:00,57.176355808,12.718185589
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-03-31 00:00:00,57.661745691,12.639534158
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-04-30 00:00:00,58.21772711,11.053914089
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-05-31 00:00:00,57.945131643,11.023920657
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-06-30 00:00:00,57.686160635,11.728223164
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-07-31 00:00:00,57.714925304,11.271288952
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-08-31 00:00:00,58.050646056,10.822229119
08/09/2026 13:03:07,Metodología GEIH Empalme DANE 2022,Trece áreas metropolitanas,2022-09-30 00:00:00,59.69781011,10.448045455
